"ObservationDate","Province.State","Country.Region","Confirmed","Deaths","Recovered"
2020-03-10,"","Sri Lanka",1,0,1
2020-03-10,"","Sweden",355,0,1
2020-03-10,"","Switzerland",491,3,3
2020-03-10,"","Thailand",53,1,33
2020-03-10,"","Togo",1,0,0
2020-03-10,"","Tunisia",5,0,0
2020-03-10,"","Ukraine",1,0,0
2020-03-10,"","United Arab Emirates",74,0,12
2020-03-10,"","United Kingdom",382,6,18
2020-03-10,"","Vietnam",31,0,16
2020-03-10,"Alaska","US",0,0,0
2020-03-10,"Alberta","Canada",7,0,0
2020-03-10,"Anhui","China",990,6,984
2020-03-10,"Arizona","US",6,0,1
2020-03-10,"Arkansas","US",0,0,0
2020-03-10,"Beijing","China",429,8,320
2020-03-10,"British Columbia","Canada",32,1,4
2020-03-10,"California","US",144,2,2
2020-03-10,"Chongqing","China",576,6,547
2020-03-10,"Colorado","US",15,0,0
2020-03-10,"Connecticut","US",2,0,0
2020-03-10,"Delaware","US",0,0,0
2020-03-10,"Diamond Princess cruise ship","Australia",0,0,0
2020-03-10,"Diamond Princess cruise ship","Others",696,6,40
2020-03-10,"Diamond Princess cruise ship","US",46,0,0
2020-03-10,"District of Columbia","US",5,0,0
2020-03-10,"Florida","US",15,2,0
2020-03-10,"Fujian","China",296,1,295
2020-03-10,"Gansu","China",125,2,88
2020-03-10,"Georgia","US",17,0,0
2020-03-10,"Grand Princess","US",21,0,0
2020-03-10,"Guangdong","China",1353,8,1274
2020-03-10,"Guangxi","China",252,2,234
2020-03-10,"Guizhou","China",146,2,129
2020-03-10,"Hainan","China",168,6,159
2020-03-10,"Hawaii","US",2,0,0
2020-03-10,"Hebei","China",318,6,307
2020-03-10,"Heilongjiang","China",481,13,434
2020-03-10,"Henan","China",1272,22,1247
2020-03-10,"Hong Kong","Hong Kong",120,3,65
2020-03-10,"Hubei","China",67760,3024,47743
2020-03-10,"Hunan","China",1018,4,990
2020-03-10,"Idaho","US",0,0,0
2020-03-10,"Illinois","US",12,0,2
2020-03-10,"Indiana","US",6,0,0
2020-03-10,"Inner Mongolia","China",75,1,70
2020-03-10,"Iowa","US",8,0,0
2020-03-10,"Jiangsu","China",631,0,627
2020-03-10,"Jiangxi","China",935,1,927
2020-03-10,"Jilin","China",93,1,91
2020-03-10,"Kansas","US",1,0,0
2020-03-10,"Kentucky","US",6,0,0
2020-03-10,"Liaoning","China",125,1,111
2020-03-10,"Louisiana","US",1,0,0
2020-03-10,"Macau","Macau",10,0,10
2020-03-10,"Maine","US",0,0,0
2020-03-10,"Maryland","US",8,0,0
2020-03-10,"Massachusetts","US",92,0,1
2020-03-10,"Michigan","US",0,0,0
2020-03-10,"Minnesota","US",3,0,0
2020-03-10,"Mississippi","US",0,0,0
2020-03-10,"Missouri","US",1,0,0
2020-03-10,"Montana","US",0,0,0
2020-03-10,"Nebraska","US",3,0,0
2020-03-10,"Nevada","US",4,0,0
2020-03-10,"New Hampshire","US",4,0,0
2020-03-10,"New Jersey","US",15,1,0
2020-03-10,"New Mexico","US",0,0,0
2020-03-10,"New South Wales","Australia",55,2,4
2020-03-10,"New York","US",173,0,0
2020-03-10,"Ningxia","China",75,0,71
2020-03-10,"North Carolina","US",7,0,0
2020-03-10,"North Dakota","US",0,0,0
2020-03-10,"Northern Territory","Australia",1,0,0
2020-03-10,"Ohio","US",3,0,0
2020-03-10,"Oklahoma","US",2,0,0
2020-03-10,"Ontario","Canada",36,0,4
2020-03-10,"Oregon","US",15,0,0
2020-03-10,"Pennsylvania","US",12,0,0
2020-03-10,"Qinghai","China",18,0,18
2020-03-10,"Quebec","Canada",4,0,0
2020-03-10,"Queensland","Australia",18,0,8
2020-03-10,"Rhode Island","US",3,0,0
2020-03-10,"Shaanxi","China",245,1,227
2020-03-10,"Shandong","China",758,6,719
2020-03-10,"Shanghai","China",344,3,319
2020-03-10,"Shanxi","China",133,0,131
2020-03-10,"Sichuan","China",539,3,478
2020-03-10,"South Australia","Australia",7,0,2
2020-03-10,"South Carolina","US",7,0,0
2020-03-10,"South Dakota","US",0,0,0
2020-03-10,"Taiwan","Taiwan",47,1,17
2020-03-10,"Tasmania","Australia",2,0,0
2020-03-10,"Tennessee","US",7,0,0
2020-03-10,"Texas","US",13,0,0
2020-03-10,"Tianjin","China",136,3,131
2020-03-10,"Tibet","China",1,0,1
2020-03-10,"Utah","US",2,0,0
2020-03-10,"Vermont","US",1,0,0
2020-03-10,"Victoria","Australia",18,0,7
2020-03-10,"Virginia","US",7,0,0
2020-03-10,"Washington","US",267,23,1
2020-03-10,"West Virginia","US",0,0,0
2020-03-10,"Western Australia","Australia",6,1,0
2020-03-10,"Wisconsin","US",3,0,1
2020-03-10,"Wyoming","US",0,0,0
2020-03-10,"Xinjiang","China",76,3,73
2020-03-10,"Yunnan","China",174,2,170
2020-03-10,"Zhejiang","China",1215,1,1191
2020-03-11,"","Afghanistan",7,0,0
2020-03-11,"","Albania",12,1,0
2020-03-11,"","Algeria",20,0,0
2020-03-11,"","Andorra",1,0,0
2020-03-11,"","Argentina",19,1,0
2020-03-11,"","Armenia",1,0,0
2020-03-11,"","Austria",246,0,4
2020-03-11,"","Azerbaijan",11,0,3
2020-03-11,"","Bahrain",195,0,35
2020-03-11,"","Bangladesh",3,0,0
2020-03-11,"","Belarus",9,0,3
2020-03-11,"","Belgium",314,3,1
2020-03-11,"","Bhutan",1,0,0
2020-03-11,"","Bolivia",2,0,0
2020-03-11,"","Bosnia and Herzegovina",7,0,0
2020-03-11,"","Brazil",38,0,0
2020-03-11,"","Brunei",11,0,0
2020-03-11,"","Bulgaria",7,1,0
2020-03-11,"","Burkina Faso",2,0,0
2020-03-11,"","Cambodia",3,0,1
2020-03-11,"","Cameroon",2,0,0
2020-03-11,"","Chile",23,0,0
2020-03-11,"","Colombia",9,0,0
2020-03-11,"","Congo (Kinshasa)",1,0,0
2020-03-11,"","Costa Rica",13,0,0
2020-03-11,"","Croatia",19,0,0
2020-03-11,"","Cyprus",6,0,0
2020-03-11,"","Czech Republic",91,0,0
2020-03-11,"","Dominican Republic",5,0,0
2020-03-11,"","Ecuador",17,0,0
2020-03-11,"","Egypt",60,1,27
2020-03-11,"","Estonia",16,0,0
2020-03-11,"","Finland",59,0,1
2020-03-11,"","French Guiana",5,0,0
2020-03-11,"","Georgia",24,0,0
2020-03-11,"","Germany",1908,3,25
2020-03-11,"","Greece",99,1,0
2020-03-11,"","Holy See",1,0,0
2020-03-11,"","Honduras",2,0,0
2020-03-11,"","Hungary",13,0,0
2020-03-11,"","Iceland",85,0,1
2020-03-11,"","India",62,1,4
2020-03-11,"","Indonesia",34,1,2
2020-03-11,"","Iran",9000,354,2959
2020-03-11,"","Iraq",71,7,15
2020-03-11,"","Ireland",43,1,0
2020-03-11,"","Israel",109,0,4
2020-03-11,"","Italy",12462,827,1045
2020-03-11,"","Ivory Coast",1,0,0
2020-03-11,"","Jamaica",1,0,0
2020-03-11,"","Japan",639,15,118
2020-03-11,"","Jordan",1,0,0
2020-03-11,"","Korea, South",7755,60,288
2020-03-11,"","Kuwait",72,0,2
2020-03-11,"","Latvia",10,0,1
2020-03-11,"","Lebanon",61,3,1
2020-03-11,"","Liechtenstein",1,0,0
2020-03-11,"","Lithuania",3,0,0
2020-03-11,"","Luxembourg",7,0,0
2020-03-11,"","Malaysia",149,0,26
2020-03-11,"","Maldives",8,0,0
2020-03-11,"","Malta",6,0,0
2020-03-11,"","Martinique",3,0,0
2020-03-11,"","Mexico",8,0,4
2020-03-11,"","Moldova",3,0,0
2020-03-11,"","Monaco",1,0,0
2020-03-11,"","Mongolia",1,0,0
2020-03-11,"","Morocco",5,1,0
2020-03-11,"","Nepal",1,0,1
2020-03-11,"","Netherlands",503,5,0
2020-03-11,"","New Zealand",5,0,0
2020-03-11,"","Nigeria",2,0,0
2020-03-11,"","North Macedonia",7,0,0
2020-03-11,"","Norway",598,0,1
2020-03-11,"","occupied Palestinian territory",0,0,0
2020-03-11,"","Oman",18,0,9
2020-03-11,"","Pakistan",19,0,2
2020-03-11,"","Panama",8,1,0
2020-03-11,"","Paraguay",5,0,0
2020-03-11,"","Peru",11,0,0
2020-03-11,"","Philippines",49,1,2
2020-03-11,"","Poland",31,0,0
2020-03-11,"","Portugal",59,0,0
2020-03-11,"","Qatar",262,0,0
2020-03-11,"","Reunion",1,0,0
2020-03-11,"","Romania",45,0,6
2020-03-11,"","Russia",20,0,3
2020-03-11,"","San Marino",62,2,0
2020-03-11,"","Saudi Arabia",21,0,1
2020-03-11,"","Senegal",4,0,1
2020-03-11,"","Serbia",12,0,0
2020-03-11,"","Singapore",178,0,96
2020-03-11,"","Slovakia",10,0,0
2020-03-11,"","Slovenia",57,0,0
2020-03-11,"","South Africa",13,0,0
2020-03-11,"","Spain",2277,54,183
2020-03-11,"","Sri Lanka",2,0,1
2020-03-11,"","Sweden",500,1,1
2020-03-11,"","Switzerland",652,4,4
2020-03-11,"","Taiwan",48,1,17
2020-03-11,"","Thailand",59,1,34
2020-03-11,"","Togo",1,0,0
2020-03-11,"","Tunisia",7,0,0
2020-03-11,"","Turkey",1,0,0
2020-03-11,"","Ukraine",1,0,0
2020-03-11,"","United Arab Emirates",74,0,17
2020-03-11,"","Vietnam",38,0,16
2020-03-11,"Alaska","US",0,0,0
2020-03-11,"Alberta","Canada",19,0,0
2020-03-11,"Anhui","China",990,6,984
2020-03-11,"Arizona","US",9,0,1
2020-03-11,"Arkansas","US",1,0,0
2020-03-11,"Beijing","China",435,8,326
2020-03-11,"British Columbia","Canada",39,1,4
2020-03-11,"California","US",177,3,2
2020-03-11,"Channel Islands","United Kingdom",2,0,0
2020-03-11,"Chongqing","China",576,6,554
2020-03-11,"Colorado","US",34,0,0
2020-03-11,"Connecticut","US",3,0,0
2020-03-11,"Delaware","US",1,0,0
2020-03-11,"Denmark","Denmark",442,0,1
2020-03-11,"Diamond Princess cruise ship","Australia",0,0,0
2020-03-11,"Diamond Princess cruise ship","Others",696,7,325
2020-03-11,"Diamond Princess cruise ship","US",46,0,0
2020-03-11,"District of Columbia","US",10,0,0
2020-03-11,"Faroe Islands","Denmark",2,0,0
2020-03-11,"Florida","US",28,2,0
2020-03-11,"France","France",2281,48,12
2020-03-11,"Fujian","China",296,1,295
2020-03-11,"Gansu","China",127,2,88
2020-03-11,"Georgia","US",23,0,0
2020-03-11,"Gibraltar","United Kingdom",1,0,1
2020-03-11,"Grand Princess","US",21,0,0
2020-03-11,"Guangdong","China",1356,8,1282
2020-03-11,"Guangxi","China",252,2,238
2020-03-11,"Guizhou","China",146,2,133
2020-03-11,"Hainan","China",168,6,159
2020-03-11,"Hawaii","US",2,0,0
2020-03-11,"Hebei","China",318,6,307
2020-03-11,"Heilongjiang","China",482,13,436
2020-03-11,"Henan","China",1273,22,1249
2020-03-11,"Hong Kong","Hong Kong",126,3,65
2020-03-11,"Hubei","China",67773,3046,49134
2020-03-11,"Hunan","China",1018,4,995
2020-03-11,"Idaho","US",0,0,0
2020-03-11,"Illinois","US",25,0,2
2020-03-11,"Indiana","US",11,0,0
2020-03-11,"Inner Mongolia","China",75,1,71
2020-03-11,"Iowa","US",13,0,0
2020-03-11,"Jiangsu","China",631,0,627
2020-03-11,"Jiangxi","China",935,1,932
2020-03-11,"Jilin","China",93,1,91
2020-03-11,"Kansas","US",1,0,0
2020-03-11,"Kentucky","US",8,0,0
2020-03-11,"Liaoning","China",125,1,111
2020-03-11,"Louisiana","US",6,0,0
2020-03-11,"Macau","Macau",10,0,10
2020-03-11,"Maine","US",0,0,0
2020-03-11,"Maryland","US",9,0,0
2020-03-11,"Massachusetts","US",95,0,1
2020-03-11,"Michigan","US",2,0,0
2020-03-11,"Minnesota","US",5,0,0
2020-03-11,"Mississippi","US",0,0,0
2020-03-11,"Missouri","US",1,0,0
2020-03-11,"Montana","US",1,0,0
2020-03-11,"Nebraska","US",5,0,0
2020-03-11,"Nevada","US",7,0,0
2020-03-11,"New Brunswick","Canada",1,0,0
2020-03-11,"New Hampshire","US",5,0,0
2020-03-11,"New Jersey","US",23,1,0
2020-03-11,"New Mexico","US",3,0,0
2020-03-11,"New South Wales","Australia",65,2,4
2020-03-11,"New York","US",220,0,0
2020-03-11,"Ningxia","China",75,0,72
2020-03-11,"North Carolina","US",7,0,0
2020-03-11,"North Dakota","US",0,0,0
2020-03-11,"Northern Territory","Australia",1,0,0
2020-03-11,"Ohio","US",4,0,0
2020-03-11,"Oklahoma","US",2,0,0
2020-03-11,"Ontario","Canada",41,0,4
2020-03-11,"Oregon","US",19,0,0
2020-03-11,"Pennsylvania","US",16,0,0
2020-03-11,"Qinghai","China",18,0,18
2020-03-11,"Quebec","Canada",8,0,0
2020-03-11,"Queensland","Australia",20,0,8
2020-03-11,"Rhode Island","US",5,0,0
2020-03-11,"Saint Barthelemy","France",1,0,0
2020-03-11,"Shaanxi","China",245,1,232
2020-03-11,"Shandong","China",760,6,726
2020-03-11,"Shanghai","China",344,3,320
2020-03-11,"Shanxi","China",133,0,131
2020-03-11,"Sichuan","China",539,3,488
2020-03-11,"South Australia","Australia",9,0,2
2020-03-11,"South Carolina","US",10,0,0
2020-03-11,"South Dakota","US",8,1,0
2020-03-11,"St Martin","France",2,0,0
2020-03-11,"Tasmania","Australia",3,0,0
2020-03-11,"Tennessee","US",9,0,0
2020-03-11,"Texas","US",21,0,0
2020-03-11,"Tianjin","China",136,3,131
2020-03-11,"Tibet","China",1,0,1
2020-03-11,"UK","United Kingdom",456,8,18
2020-03-11,"Utah","US",3,0,0
2020-03-11,"Vermont","US",1,0,0
2020-03-11,"Victoria","Australia",21,0,7
2020-03-11,"Virginia","US",9,0,0
2020-03-11,"Washington","US",366,29,1
2020-03-11,"West Virginia","US",0,0,0
2020-03-11,"Western Australia","Australia",9,1,0
2020-03-11,"Wisconsin","US",6,0,1
2020-03-11,"Wyoming","US",0,0,0
2020-03-11,"Xinjiang","China",76,3,73
2020-03-11,"Yunnan","China",174,2,170
2020-03-11,"Zhejiang","China",1215,1,1195
2020-03-12,"","Afghanistan",7,0,0
2020-03-12,"","Albania",23,1,0
2020-03-12,"","Algeria",24,1,8
2020-03-12,"","Andorra",1,0,1
2020-03-12,"","Argentina",19,1,0
2020-03-12,"","Armenia",4,0,0
2020-03-12,"","Austria",302,1,4
2020-03-12,"","Azerbaijan",11,0,3
2020-03-12,"","Bahrain",195,0,35
2020-03-12,"","Bangladesh",3,0,0
2020-03-12,"","Belarus",12,0,3
2020-03-12,"","Belgium",314,3,1
2020-03-12,"","Bhutan",1,0,0
2020-03-12,"","Bolivia",2,0,0
2020-03-12,"","Bosnia and Herzegovina",11,0,0
2020-03-12,"","Brazil",52,0,0
2020-03-12,"","Brunei",11,0,0
2020-03-12,"","Bulgaria",7,1,0
2020-03-12,"","Burkina Faso",2,0,0
2020-03-12,"","Cambodia",3,0,1
2020-03-12,"","Cameroon",2,0,0
2020-03-12,"","Chile",23,0,0
2020-03-12,"","Colombia",9,0,0
2020-03-12,"","Congo (Kinshasa)",1,0,0
2020-03-12,"","Costa Rica",22,0,0
2020-03-12,"","Croatia",19,0,0
2020-03-12,"","Cuba",3,0,0
2020-03-12,"","Cyprus",6,0,0
2020-03-12,"","Czech Republic",94,0,0
2020-03-12,"","Dominican Republic",5,0,0
2020-03-12,"","Ecuador",17,0,0
2020-03-12,"","Egypt",67,1,27
2020-03-12,"","Estonia",16,0,0
2020-03-12,"","Finland",59,0,1
2020-03-12,"","French Guiana",5,0,0
2020-03-12,"","Georgia",24,0,0
2020-03-12,"","Germany",2078,3,25
2020-03-12,"","Greece",99,1,0
2020-03-12,"","Guyana",1,1,0
2020-03-12,"","Holy See",1,0,0
2020-03-12,"","Honduras",2,0,0
2020-03-12,"","Hungary",13,0,0
2020-03-12,"","Iceland",103,0,1
2020-03-12,"","India",73,1,4
2020-03-12,"","Indonesia",34,1,2
2020-03-12,"","Iran",10075,429,2959
2020-03-12,"","Iraq",71,8,15
2020-03-12,"","Ireland",43,1,0
2020-03-12,"","Israel",131,0,4
2020-03-12,"","Italy",12462,827,1045
2020-03-12,"","Ivory Coast",1,0,0
2020-03-12,"","Jamaica",2,0,0
2020-03-12,"","Japan",639,16,118
2020-03-12,"","Jordan",1,0,0
2020-03-12,"","Korea, South",7869,66,333
2020-03-12,"","Kuwait",80,0,5
2020-03-12,"","Latvia",10,0,1
2020-03-12,"","Lebanon",61,3,1
2020-03-12,"","Liechtenstein",1,0,0
2020-03-12,"","Lithuania",3,0,0
2020-03-12,"","Luxembourg",19,0,0
2020-03-12,"","Malaysia",149,0,26
2020-03-12,"","Maldives",8,0,0
2020-03-12,"","Malta",6,0,0
2020-03-12,"","Martinique",3,0,0
2020-03-12,"","Mexico",12,0,4
2020-03-12,"","Moldova",3,0,0
2020-03-12,"","Monaco",2,0,0
2020-03-12,"","Mongolia",1,0,0
2020-03-12,"","Morocco",6,1,0
2020-03-12,"","Nepal",1,0,1
2020-03-12,"","Netherlands",503,5,0
2020-03-12,"","New Zealand",5,0,0
2020-03-12,"","Nigeria",2,0,0
2020-03-12,"","North Macedonia",7,0,0
2020-03-12,"","Norway",702,0,1
2020-03-12,"","occupied Palestinian territory",0,0,0
2020-03-12,"","Oman",18,0,9
2020-03-12,"","Pakistan",20,0,2
2020-03-12,"","Panama",11,1,0
2020-03-12,"","Paraguay",5,0,0
2020-03-12,"","Peru",15,0,0
2020-03-12,"","Philippines",52,2,2
2020-03-12,"","Poland",49,1,0
2020-03-12,"","Portugal",59,0,0
2020-03-12,"","Qatar",262,0,0
2020-03-12,"","Reunion",1,0,0
2020-03-12,"","Romania",49,0,6
2020-03-12,"","Russia",28,0,3
2020-03-12,"","San Marino",69,3,0
2020-03-12,"","Saudi Arabia",45,0,1
2020-03-12,"","Senegal",4,0,1
2020-03-12,"","Serbia",19,0,0
2020-03-12,"","Singapore",178,0,96
2020-03-12,"","Slovakia",16,0,0
2020-03-12,"","Slovenia",89,0,0
2020-03-12,"","South Africa",17,0,0
2020-03-12,"","Spain",2277,55,183
2020-03-12,"","Sri Lanka",2,0,1
2020-03-12,"","Sweden",599,1,1
2020-03-12,"","Switzerland",652,4,4
2020-03-12,"","Taiwan",49,1,20
2020-03-12,"","Thailand",70,1,34
2020-03-12,"","Togo",1,0,0
2020-03-12,"","Tunisia",7,0,0
2020-03-12,"","Turkey",1,0,0
2020-03-12,"","Ukraine",1,0,0
2020-03-12,"","United Arab Emirates",85,0,17
2020-03-12,"","Vietnam",39,0,16
2020-03-12,"Alaska","US",0,0,0
2020-03-12,"Alberta","Canada",19,0,0
2020-03-12,"Anhui","China",990,6,984
2020-03-12,"Arizona","US",9,0,1
2020-03-12,"Arkansas","US",6,0,0
2020-03-12,"Beijing","China",435,8,334
2020-03-12,"British Columbia","Canada",46,1,4
2020-03-12,"California","US",221,4,6
2020-03-12,"Channel Islands","United Kingdom",2,0,0
2020-03-12,"Chongqing","China",576,6,564
2020-03-12,"Colorado","US",45,0,0
2020-03-12,"Connecticut","US",5,0,0
2020-03-12,"Delaware","US",1,0,0
2020-03-12,"Denmark","Denmark",615,0,1
2020-03-12,"Diamond Princess cruise ship","Australia",0,0,0
2020-03-12,"Diamond Princess cruise ship","Others",696,7,325
2020-03-12,"Diamond Princess cruise ship","US",46,0,0
2020-03-12,"District of Columbia","US",10,0,0
2020-03-12,"Faroe Islands","Denmark",2,0,0
2020-03-12,"Florida","US",35,2,0
2020-03-12,"France","France",2281,48,12
2020-03-12,"Fujian","China",296,1,295
2020-03-12,"Gansu","China",127,2,88
2020-03-12,"Georgia","US",31,1,0
2020-03-12,"Gibraltar","United Kingdom",1,0,1
2020-03-12,"Grand Princess","US",21,0,0
2020-03-12,"Guangdong","China",1356,8,1289
2020-03-12,"Guangxi","China",252,2,241
2020-03-12,"Guizhou","China",146,2,137
2020-03-12,"Hainan","China",168,6,160
2020-03-12,"Hawaii","US",2,0,0
2020-03-12,"Hebei","China",318,6,308
2020-03-12,"Heilongjiang","China",482,13,441
2020-03-12,"Henan","China",1273,22,1249
2020-03-12,"Hong Kong","Hong Kong",129,3,67
2020-03-12,"Hubei","China",67781,3056,50318
2020-03-12,"Hunan","China",1018,4,999
2020-03-12,"Idaho","US",0,0,0
2020-03-12,"Illinois","US",32,0,2
2020-03-12,"Indiana","US",13,0,0
2020-03-12,"Inner Mongolia","China",75,1,71
2020-03-12,"Iowa","US",16,0,0
2020-03-12,"Jiangsu","China",631,0,629
2020-03-12,"Jiangxi","China",935,1,934
2020-03-12,"Jilin","China",93,1,91
2020-03-12,"Kansas","US",1,0,0
2020-03-12,"Kentucky","US",10,0,0
2020-03-12,"Liaoning","China",125,1,112
2020-03-12,"Louisiana","US",19,0,0
2020-03-12,"Macau","Macau",10,0,10
2020-03-12,"Maine","US",0,0,0
2020-03-12,"Maryland","US",12,0,0
2020-03-12,"Massachusetts","US",108,0,1
2020-03-12,"Michigan","US",2,0,0
2020-03-12,"Minnesota","US",9,0,0
2020-03-12,"Mississippi","US",1,0,0
2020-03-12,"Missouri","US",1,0,0
2020-03-12,"Montana","US",1,0,0
2020-03-12,"Nebraska","US",10,0,0
2020-03-12,"Nevada","US",14,0,0
2020-03-12,"New Brunswick","Canada",1,0,0
2020-03-12,"New Hampshire","US",6,0,0
2020-03-12,"New Jersey","US",29,1,0
2020-03-12,"New Mexico","US",5,0,0
2020-03-12,"New South Wales","Australia",65,2,4
2020-03-12,"New York","US",328,0,0
2020-03-12,"Ningxia","China",75,0,72
2020-03-12,"North Carolina","US",15,0,0
2020-03-12,"North Dakota","US",1,0,0
2020-03-12,"Northern Territory","Australia",1,0,0
2020-03-12,"Ohio","US",5,0,0
2020-03-12,"Oklahoma","US",2,0,0
2020-03-12,"Ontario","Canada",42,0,4
2020-03-12,"Oregon","US",24,0,0
2020-03-12,"Pennsylvania","US",22,0,0
2020-03-12,"Qinghai","China",18,0,18
2020-03-12,"Quebec","Canada",9,0,0
2020-03-12,"Queensland","Australia",20,0,8
2020-03-12,"Rhode Island","US",5,0,0
2020-03-12,"Saint Barthelemy","France",1,0,0
2020-03-12,"Shaanxi","China",245,2,232
2020-03-12,"Shandong","China",760,6,734
2020-03-12,"Shanghai","China",344,3,321
2020-03-12,"Shanxi","China",133,0,132
2020-03-12,"Sichuan","China",539,3,498
2020-03-12,"South Australia","Australia",9,0,2
2020-03-12,"South Carolina","US",12,0,0
2020-03-12,"South Dakota","US",8,1,0
2020-03-12,"St Martin","France",2,0,0
2020-03-12,"Tasmania","Australia",3,0,0
2020-03-12,"Tennessee","US",18,0,0
2020-03-12,"Texas","US",27,0,0
2020-03-12,"Tianjin","China",136,3,132
2020-03-12,"Tibet","China",1,0,1
2020-03-12,"UK","United Kingdom",456,8,18
2020-03-12,"Utah","US",5,0,0
2020-03-12,"Vermont","US",2,0,0
2020-03-12,"Victoria","Australia",21,0,7
2020-03-12,"Virginia","US",17,0,0
2020-03-12,"Washington","US",442,31,1
2020-03-12,"West Virginia","US",0,0,0
2020-03-12,"Western Australia","Australia",9,1,0
2020-03-12,"Wisconsin","US",8,0,1
2020-03-12,"Wyoming","US",1,0,0
2020-03-12,"Xinjiang","China",76,3,73
2020-03-12,"Yunnan","China",174,2,170
2020-03-12,"Zhejiang","China",1215,1,1197
2020-03-13,"","Afghanistan",7,0,0
2020-03-13,"","Albania",33,1,0
2020-03-13,"","Algeria",26,2,8
2020-03-13,"","Andorra",1,0,0
2020-03-13,"","Antigua and Barbuda",1,0,0
2020-03-13,"","Argentina",31,2,0
2020-03-13,"","Armenia",8,0,0
2020-03-13,"","Aruba",2,0,0
2020-03-13,"","Austria",504,1,6
2020-03-13,"","Azerbaijan",15,1,3
2020-03-13,"","Bahrain",189,0,44
2020-03-13,"","Bangladesh",3,0,0
2020-03-13,"","Belarus",27,0,3
2020-03-13,"","Belgium",559,3,1
2020-03-13,"","Bhutan",1,0,0
2020-03-13,"","Bolivia",3,0,0
2020-03-13,"","Bosnia and Herzegovina",13,0,0
2020-03-13,"","Brazil",151,0,0
2020-03-13,"","Brunei",37,0,0
2020-03-13,"","Bulgaria",23,1,0
2020-03-13,"","Burkina Faso",2,0,0
2020-03-13,"","Cambodia",5,0,1
2020-03-13,"","Cameroon",2,0,0
2020-03-13,"","Cayman Islands",1,0,0
2020-03-13,"","Chile",43,0,0
2020-03-13,"","Colombia",13,0,0
2020-03-13,"","Congo (Kinshasa)",2,0,0
2020-03-13,"","Costa Rica",23,0,0
2020-03-13,"","Croatia",32,0,1
2020-03-13,"","Cuba",4,0,0
2020-03-13,"","Cyprus",14,0,0
2020-03-13,"","Czech Republic",141,0,0
2020-03-13,"","Dominican Republic",5,0,0
2020-03-13,"","Ecuador",17,0,0
2020-03-13,"","Egypt",80,2,27
2020-03-13,"","Estonia",79,0,0
2020-03-13,"","Ethiopia",1,0,0
2020-03-13,"","Finland",155,0,1
2020-03-13,"","French Guiana",5,0,0
2020-03-13,"","Georgia",25,0,0
2020-03-13,"","Germany",3675,7,46
2020-03-13,"","Greece",190,1,0
2020-03-13,"","Guadeloupe",1,0,0
2020-03-13,"","Guinea",1,0,0
2020-03-13,"","Guyana",1,1,0
2020-03-13,"","Holy See",1,0,0
2020-03-13,"","Honduras",2,0,0
2020-03-13,"","Hungary",19,0,0
2020-03-13,"","Iceland",134,0,1
2020-03-13,"","India",82,2,4
2020-03-13,"","Indonesia",69,4,2
2020-03-13,"","Iran",11364,514,2959
2020-03-13,"","Iraq",101,9,24
2020-03-13,"","Ireland",90,1,0
2020-03-13,"","Israel",161,0,4
2020-03-13,"","Italy",17660,1266,1439
2020-03-13,"","Ivory Coast",1,0,0
2020-03-13,"","Jamaica",8,0,0
2020-03-13,"","Japan",701,19,118
2020-03-13,"","Jordan",1,0,1
2020-03-13,"","Kazakhstan",4,0,0
2020-03-13,"","Kenya",1,0,0
2020-03-13,"","Korea, South",7979,66,510
2020-03-13,"","Kuwait",80,0,5
2020-03-13,"","Latvia",17,0,1
2020-03-13,"","Lebanon",77,3,1
2020-03-13,"","Liechtenstein",1,0,0
2020-03-13,"","Lithuania",6,0,0
2020-03-13,"","Luxembourg",34,0,0
2020-03-13,"","Malaysia",197,0,26
2020-03-13,"","Maldives",9,0,0
2020-03-13,"","Malta",12,0,1
2020-03-13,"","Martinique",3,0,0
2020-03-13,"","Mexico",12,0,4
2020-03-13,"","Moldova",6,0,0
2020-03-13,"","Monaco",2,0,0
2020-03-13,"","Mongolia",1,0,0
2020-03-13,"","Morocco",7,1,1
2020-03-13,"","Nepal",1,0,1
2020-03-13,"","Netherlands",804,10,0
2020-03-13,"","New Zealand",5,0,0
2020-03-13,"","Nigeria",2,0,0
2020-03-13,"","North Macedonia",14,0,1
2020-03-13,"","Norway",996,0,1
2020-03-13,"","Oman",19,0,9
2020-03-13,"","Pakistan",28,0,2
2020-03-13,"","Panama",27,1,0
2020-03-13,"","Paraguay",6,0,0
2020-03-13,"","Peru",28,0,0
2020-03-13,"","Philippines",64,5,2
2020-03-13,"","Poland",68,2,0
2020-03-13,"","Portugal",112,0,1
2020-03-13,"","Qatar",320,0,0
2020-03-13,"","Reunion",5,0,0
2020-03-13,"","Romania",89,0,7
2020-03-13,"","Russia",45,0,3
2020-03-13,"","San Marino",80,5,0
2020-03-13,"","Saudi Arabia",86,0,1
2020-03-13,"","Senegal",10,0,1
2020-03-13,"","Serbia",35,0,0
2020-03-13,"","Singapore",200,0,97
2020-03-13,"","Slovakia",32,0,0
2020-03-13,"","Slovenia",141,0,0
2020-03-13,"","South Africa",24,0,0
2020-03-13,"","Spain",5232,133,193
2020-03-13,"","Sri Lanka",6,0,1
2020-03-13,"","Sudan",1,1,0
2020-03-13,"","Sweden",814,1,1
2020-03-13,"","Switzerland",1139,11,4
